SiteID,Date-Time,ac_frequency,ac_power,ac_power_metered,power_factor
1200,2020-06-19 06:05:00,60,4440,4440,0.925
1200,2020-06-19 06:10:00,60,4580,4580,0.946
1200,2020-06-19 06:15:00,60,4400,4400,0.94
1200,2020-06-19 06:20:00,60,4100,4100,0.936
1200,2020-06-19 06:25:00,60,4480,4480,0.945
1200,2020-06-19 06:30:00,60,4700,4700,0.947
1200,2020-06-19 06:35:00,60,4840,4840,0.96
1200,2020-06-19 06:40:00,60,4540,4540,0.954
1200,2020-06-19 06:45:00,60,5100,5100,0.962
1200,2020-06-19 06:50:00,60,5580,5580,0.969
1200,2020-06-19 06:55:00,60,6400,6400,0.978
1200,2020-06-19 07:00:00,60,6940,6940,0.98
1200,2020-06-19 07:05:00,60,5880,5880,0.977
1200,2020-06-19 07:10:00,60,5520,5520,0.972
1200,2020-06-19 07:15:00,60,5340,5340,0.971
1200,2020-06-19 07:20:00,60,5980,5980,0.974
1200,2020-06-19 07:25:00,60,6780,6780,0.977
1200,2020-06-19 07:30:00,60,5600,5600,0.972
1200,2020-06-19 07:35:00,60,4940,4940,0.969
1200,2020-06-19 07:40:00,60,5620,5620,0.969
1200,2020-06-19 07:45:24,60,7420,7420,-0.979
1200,2020-06-19 07:50:00,60,7360,7360,-0.979
1200,2020-06-19 07:55:00,60,8300,8300,-0.979
1200,2020-06-19 08:00:00,60,10360,10360,-0.983
1200,2020-06-19 08:05:00,60,9500,9500,-0.981
1200,2020-06-19 08:10:00,60,10040,10040,-0.982
1200,2020-06-19 08:15:00,60,12180,12180,-0.985
1200,2020-06-19 08:20:00,60,10660,10660,-0.985
1200,2020-06-19 08:25:00,60,14320,14320,-0.987
1200,2020-06-19 08:30:00,60,9980,9980,-0.982
1200,2020-06-19 08:35:00,60,13740,13740,-0.984
1200,2020-06-19 08:40:00,60,19820,19820,-0.989
1200,2020-06-19 08:45:00,60,15400,15400,-0.986
1200,2020-06-19 08:50:00,60,13720,13720,-0.987
1200,2020-06-19 08:55:00,60,9520,9520,-0.981
1200,2020-06-19 09:00:00,60,10700,10700,-0.983
1200,2020-06-19 09:05:00,60,13880,13880,-0.986
1200,2020-06-19 09:10:00,60,17920,17920,-0.988
1200,2020-06-19 09:15:00,60,13140,13140,-0.986
1200,2020-06-19 09:20:00,60,15620,15620,-0.984
1200,2020-06-19 09:25:00,60,24080,24080,-0.987
1200,2020-06-19 09:30:00,60,12960,12960,-0.985
1200,2020-06-19 09:35:00,60,13060,13060,-0.983
1200,2020-06-19 09:40:00,60,14520,14520,-0.985
1200,2020-06-19 09:45:00,60,23440,23440,-0.994
1200,2020-06-19 09:50:00,60,20880,20880,-0.987
1200,2020-06-19 09:55:00,60,12700,12700,-0.984
1200,2020-06-19 10:00:00,60,16380,16380,-0.987
1200,2020-06-19 10:05:00,60,20660,20660,-0.987
1200,2020-06-19 10:10:00,60,18200,18200,-0.986
1200,2020-06-19 10:15:00,60,18200,18200,-0.986
1200,2020-06-19 10:20:00,60,20980,20980,-0.986
1200,2020-06-19 10:25:00,60,21120,21120,-0.988
1200,2020-06-19 10:30:00,60,18280,18280,-0.987
1200,2020-06-19 10:35:00,60,41920,41920,-0.989
1200,2020-06-19 10:40:00,60,19780,19780,-0.985
1200,2020-06-19 10:45:00,60,18260,18260,-0.987
1200,2020-06-19 10:50:00,60,9140,9140,-0.978
1200,2020-06-19 10:55:00,60,14060,14060,-0.984
1200,2020-06-19 11:00:00,60,13480,13480,-0.984
1200,2020-06-19 11:05:00,60,13740,13740,-0.983
1200,2020-06-19 11:10:00,60,17080,17080,-0.986
1200,2020-06-19 11:15:00,60,14420,14420,-0.986
1200,2020-06-19 11:20:00,60,9780,9780,-0.982
1200,2020-06-19 11:25:00,60,42040,42040,-0.992
1200,2020-06-19 11:30:00,60,12240,12240,-0.984
1200,2020-06-19 11:35:00,60,11480,11480,-0.983
1200,2020-06-19 11:40:00,60,19040,19040,-0.985
1200,2020-06-19 11:45:00,60,23900,23900,-0.987
1200,2020-06-19 11:50:00,60,16100,16100,-0.985
1200,2020-06-19 11:55:00,60,27680,27680,-0.985
1200,2020-06-19 12:00:00,60,18460,18460,-0.985
1200,2020-06-19 12:05:00,60,13840,13840,-0.984
1200,2020-06-19 12:10:00,60,33880,33880,-0.989
1200,2020-06-19 12:15:00,60,12760,12760,-0.981
1200,2020-06-19 12:20:00,60,9940,9940,-0.98
1200,2020-06-19 12:25:00,60,18840,18840,-0.987
1200,2020-06-19 12:30:00,60,15600,15600,-0.985
1200,2020-06-19 12:35:00,60,45480,45480,-0.989
1200,2020-06-19 12:40:00,60,20180,20180,-0.987
1200,2020-06-19 12:45:00,60,19700,19700,-0.987
1200,2020-06-19 12:50:00,60,44760,44760,-0.988
1200,2020-06-19 12:55:00,60,45280,45280,-0.988
1200,2020-06-19 13:00:00,60,47920,47920,-0.988
1200,2020-06-19 13:05:00,60,13920,13920,-0.984
1200,2020-06-19 13:10:00,60,37900,37900,-0.991
1200,2020-06-19 13:15:00,60,20380,20380,-0.975
1200,2020-06-19 13:20:00,60,16160,16160,-0.985
1200,2020-06-19 13:25:00,60,44880,44880,-0.988
1200,2020-06-19 13:30:00,60,43480,43480,-0.988
1200,2020-06-19 13:35:00,60,38680,38680,-0.988
1200,2020-06-19 13:40:00,60,31680,31680,-0.988
1200,2020-06-19 13:45:00,60,17880,17880,-0.978
1200,2020-06-19 13:50:00,60,10420,10420,-0.981
1200,2020-06-19 13:55:00,60,6080,6080,0.971
1200,2020-06-19 14:00:00,60,9340,9340,-0.979
1200,2020-06-19 14:05:00,60,8180,8180,-0.976
1200,2020-06-19 14:10:00,60,7540,7540,-0.974
1200,2020-06-19 14:15:00,60,6760,6760,0.974
1200,2020-06-19 14:20:00,60,6380,6380,0.972
1200,2020-06-19 14:25:00,60,5280,5280,0.967
1200,2020-06-19 14:30:00,60,4340,4340,0.956
1200,2020-06-19 14:35:00,60,3620,3620,0.914
1200,2020-06-19 14:40:00,60,3060,3060,0.889
1200,2020-06-19 14:45:00,60,2420,2420,0.846
1200,2020-06-19 14:50:00,60,3280,3280,0.901
1200,2020-06-19 14:55:00,60,3460,3460,0.905
1200,2020-06-19 15:00:00,60,3340,3340,0.903
1200,2020-06-19 15:05:00,60,3300,3300,0.897
1200,2020-06-19 15:10:00,60,3360,3360,0.903
1200,2020-06-19 15:15:00,60,3520,3520,0.907
1200,2020-06-19 15:20:00,60,3500,3500,0.907
1200,2020-06-19 15:25:24,60,4460,4460,0.929
1200,2020-06-19 15:30:00,60,4660,4660,0.947
1200,2020-06-19 15:35:00,60,4760,4760,0.948
1200,2020-06-19 15:40:00,60,5400,5400,0.968
1200,2020-06-19 15:45:00,60,5100,5100,0.962
1200,2020-06-19 15:50:00,60,5020,5020,0.969
1200,2020-06-19 15:55:00,60,6060,6060,0.968
1200,2020-06-19 16:00:00,60,5260,5260,0.967
1200,2020-06-19 16:05:00,60,2580,2580,0.854
1200,2020-06-19 16:10:00,60,2060,2060,0.797
1200,2020-06-19 16:15:00,60,2040,2040,0.803
1200,2020-06-19 16:20:00,60,4700,4700,0.933
1200,2020-06-19 16:25:00,60,4880,4880,0.961
1200,2020-06-19 16:30:00,60,4620,4620,0.958
1200,2020-06-19 16:35:00,60,4660,4660,0.959
1200,2020-06-19 16:40:00,60,4800,4800,0.96
1200,2020-06-19 16:45:00,60,4380,4380,0.956
1200,2020-06-19 16:50:00,60,3840,3840,0.923
1200,2020-06-19 16:55:00,60,2920,2920,0.879
1200,2020-06-19 17:00:00,60,2060,2060,0.792
1200,2020-06-19 17:05:00,60,1360,1360,0.641
1200,2020-06-19 17:10:00,60,1120,1120,0.56
1200,2020-06-19 17:15:00,60,2740,2740,0.867
1200,2020-06-19 17:20:00,60,3920,3920,0.92
1200,2020-06-19 17:25:00,60,4300,4300,0.923
1200,2020-06-19 17:30:00,60,6020,6020,0.968
1200,2020-06-19 17:35:00,60,4400,4400,0.952
1200,2020-06-19 17:40:12,60,2100,2100,0.795
1200,2020-06-19 17:45:00,60,2800,2800,0.864
1200,2020-06-19 17:50:00,60,1340,1340,0.638
1200,2020-06-19 17:55:00,60,3120,3120,0.886
1200,2020-06-19 18:00:00,60,8200,8200,-0.978
1200,2020-06-19 18:05:00,60,3860,3860,0.928
1200,2020-06-19 18:10:00,60,2280,2280,0.813
1200,2020-06-19 18:15:00,60,660,660,0.395
1200,2020-06-19 18:20:00,60,480,480,0.3
1200,2020-06-19 18:25:00,60,500,500,0.309
1200,2020-06-19 18:30:00,60,420,420,0.262
1200,2020-06-19 18:35:00,60,220,220,0.141
1200,2020-06-19 18:40:00,60,140,140,0.087
1200,2020-06-19 18:45:00,60,120,120,0.072
1200,2020-06-19 18:50:00,60,280,280,0.147
1200,2020-06-19 18:55:00,60,320,320,0.162
1200,2020-06-19 19:00:00,60,260,260,0.143
1200,2020-06-19 19:05:00,60,320,320,0.172
1200,2020-06-19 19:10:00,60,160,160,0.094
1200,2020-06-19 19:15:00,60,40,40,0.031
1200,2020-06-19 19:20:00,60,20,20,0.029
1200,2020-06-19 19:25:00,60,20,20,0.029
1200,2020-06-19 19:30:00,60,20,20,0.029
1200,2020-06-19 19:35:00,60,20,20,0.029
1200,2020-06-19 19:40:00,60,20,20,0.029
1200,2020-06-19 19:45:00,60,20,20,0.029
1200,2020-06-19 19:50:00,60,20,20,0.029
1200,2020-06-19 19:55:00,60,20,20,0.029
1200,2020-06-19 20:00:00,60,20,20,0.029
1200,2020-06-19 20:05:00,60,20,20,0.029
1200,2020-06-19 20:10:00,60,20,20,0.029
1200,2020-06-19 20:15:00,60,20,20,0.029
1200,2020-06-19 20:20:00,60,20,20,0.029
1200,2020-06-19 20:25:00,60,20,20,0.029
1200,2020-06-19 20:30:00,60,20,20,0.029
1200,2020-06-19 20:35:00,60,20,20,0.029
1200,2020-06-19 20:40:00,60,20,20,0.029
1200,2020-06-19 20:45:00,60,20,20,0.029
1200,2020-06-19 20:50:00,60,20,20,0.029
1200,2020-06-19 20:55:00,60,20,20,0.029
1200,2020-06-19 21:00:00,60,20,20,0.029
1200,2020-06-19 21:05:00,60,20,20,0.029
1200,2020-06-19 21:10:00,60,20,20,0.029
1200,2020-06-19 21:15:00,60,20,20,0.029
1200,2020-06-19 21:20:00,60,20,20,0.029
1200,2020-06-19 21:25:00,60,20,20,0.029
1200,2020-06-19 21:30:00,60,20,20,0.029
1200,2020-06-19 21:35:00,60,20,20,0.029
1200,2020-06-19 21:40:00,60,20,20,0.029
1200,2020-06-19 21:45:00,60,20,20,0.029
1200,2020-06-19 21:50:00,60,20,20,0.029
1200,2020-06-19 21:55:00,60,20,20,0.029
1200,2020-06-19 22:00:00,60,20,20,0.029
1200,2020-06-19 22:05:00,60,20,20,0.029
1200,2020-06-19 22:10:00,60,20,20,0.029
1200,2020-06-19 22:15:00,60,20,20,0.029
1200,2020-06-19 22:20:00,60,20,20,0.029
1200,2020-06-19 22:25:00,60,20,20,0.029
1200,2020-06-19 22:30:00,60,20,20,0.029
1200,2020-06-19 22:35:00,60,20,20,0.029
1200,2020-06-19 22:40:00,60,20,20,0.029
1200,2020-06-19 22:45:00,60,20,20,0.029
1200,2020-06-19 22:50:00,60,20,20,0.029
1200,2020-06-19 22:55:00,60,20,20,0.029
1200,2020-06-19 23:00:00,60,20,20,0.029
1200,2020-06-19 23:05:00,60,20,20,0.029
1200,2020-06-19 23:10:00,60,20,20,0.029
1200,2020-06-19 23:15:00,60,20,20,0.029
1200,2020-06-19 23:20:00,60,20,20,0.029
1200,2020-06-19 23:25:00,60,20,20,0.029
1200,2020-06-19 23:30:00,60,20,20,0.029
1200,2020-06-19 23:35:00,60,20,20,0.029
1200,2020-06-19 23:40:00,60,20,20,0.029
1200,2020-06-19 23:45:00,60,20,20,0.029
1200,2020-06-19 23:50:00,60,20,20,0.029
1200,2020-06-19 23:55:00,60,20,20,0.029
1200,2020-06-20 00:00:00,60,20,20,0.029
1200,2020-06-20 00:05:00,60,20,20,0.029
1200,2020-06-20 00:10:00,60,20,20,0.029
1200,2020-06-20 00:15:00,60,20,20,0.029
1200,2020-06-20 00:20:00,60,20,20,0.029
1200,2020-06-20 00:25:00,60,20,20,0.029
1200,2020-06-20 00:30:00,60,20,20,0.029
1200,2020-06-20 00:35:00,60,20,20,0.029
1200,2020-06-20 00:40:00,60,20,20,0.029
1200,2020-06-20 00:45:00,60,20,20,0.029
1200,2020-06-20 00:50:00,60,20,20,0.029
1200,2020-06-20 00:55:00,60,20,20,0.029
1200,2020-06-20 01:00:00,60,20,20,0.029
1200,2020-06-20 01:05:00,60,20,20,0.029
1200,2020-06-20 01:10:00,60,20,20,0.029
1200,2020-06-20 01:15:00,60,20,20,0.029
1200,2020-06-20 01:20:00,60,20,20,0.029
1200,2020-06-20 01:25:00,60,20,20,0.029
1200,2020-06-20 01:30:00,60,20,20,0.029
1200,2020-06-20 01:35:00,60,20,20,0.029
1200,2020-06-20 01:40:00,60,20,20,0.029
1200,2020-06-20 01:45:00,60,20,20,0.029
1200,2020-06-20 01:50:00,60,20,20,0.029
1200,2020-06-20 01:55:00,60,20,20,0.029
1200,2020-06-20 02:00:00,60,20,20,0.029
1200,2020-06-20 02:05:00,60,20,20,0.029
1200,2020-06-20 02:10:00,60,20,20,0.029
1200,2020-06-20 02:15:00,60,20,20,0.029
1200,2020-06-20 02:20:00,60,20,20,0.029
1200,2020-06-20 02:25:00,60,20,20,0.029
1200,2020-06-20 02:30:00,60,20,20,0.029
1200,2020-06-20 02:35:00,60,20,20,0.029
1200,2020-06-20 02:40:00,60,20,20,0.029
1200,2020-06-20 02:45:00,60,20,20,0.029
1200,2020-06-20 02:50:00,60,20,20,0.029
1200,2020-06-20 02:55:00,60,20,20,0.029
1200,2020-06-20 03:00:00,60,20,20,0.029
1200,2020-06-20 03:05:00,60,20,20,0.029
1200,2020-06-20 03:10:00,60,20,20,0.029
1200,2020-06-20 03:15:00,60,20,20,0.029
1200,2020-06-20 03:20:00,60,20,20,0.029
1200,2020-06-20 03:25:00,60,20,20,0.029
1200,2020-06-20 03:30:24,60,20,20,0.029
1200,2020-06-20 03:35:00,60,20,20,0.029
1200,2020-06-20 03:40:00,60,20,20,0.029
1200,2020-06-20 03:45:00,60,20,20,0.029
1200,2020-06-20 03:50:00,60,20,20,0.029
1200,2020-06-20 03:55:00,60,20,20,0.029
1200,2020-06-20 04:00:00,60,20,20,0.029
1200,2020-06-20 04:05:00,60,20,20,0.029
1200,2020-06-20 04:10:00,60,20,20,0.029
1200,2020-06-20 04:15:00,60,20,20,0.029
1200,2020-06-20 04:20:00,60,20,20,0.029
1200,2020-06-20 04:25:00,60,20,20,0.029
1200,2020-06-20 04:30:00,60,20,20,0.029
1200,2020-06-20 04:35:00,60,20,20,0.029
1200,2020-06-20 04:40:00,60,20,20,0.029
1200,2020-06-20 04:45:00,60,20,20,0.029
1200,2020-06-20 04:50:00,60,20,20,0.029
1200,2020-06-20 04:55:00,60,20,20,0.029
1200,2020-06-20 05:00:00,60,20,20,0.029
1200,2020-06-20 05:05:00,60,100,100,0.094
1200,2020-06-20 05:10:00,60,340,340,0.233
1200,2020-06-20 05:15:00,60,440,440,0.272
1200,2020-06-20 05:20:00,60,600,600,0.353
1200,2020-06-20 05:25:00,60,660,660,0.379
1200,2020-06-20 05:30:00,60,700,700,0.393
1200,2020-06-20 05:35:24,60,800,800,0.444
1200,2020-06-20 05:40:00,60,860,860,0.467
1200,2020-06-20 05:45:00,60,900,900,0.479
1200,2020-06-20 05:50:00,60,980,980,0.516
1200,2020-06-20 05:55:00,60,1140,1140,0.582
1200,2020-06-20 06:00:00,60,1160,1160,0.574
1200,2020-06-20 06:05:00,60,1280,1280,0.615
1200,2020-06-20 06:10:00,60,1320,1320,0.623
1200,2020-06-20 06:15:00,60,1420,1420,0.651
1200,2020-06-20 06:20:00,60,1520,1520,0.678
1200,2020-06-20 06:25:00,60,1900,1900,0.748
1200,2020-06-20 06:30:00,60,2320,2320,0.817
1200,2020-06-20 06:35:00,60,2440,2440,0.83
1200,2020-06-20 06:40:00,60,2240,2240,0.811
1200,2020-06-20 06:45:00,60,2200,2200,0.803
1200,2020-06-20 06:50:00,60,2260,2260,0.807
1200,2020-06-20 06:55:00,60,2440,2440,0.83
1200,2020-06-20 07:00:00,60,2760,2760,0.857
1200,2020-06-20 07:05:00,60,3160,3160,0.883
1200,2020-06-20 07:10:00,60,3340,3340,0.893
1200,2020-06-20 07:15:00,60,3560,3560,0.903
1200,2020-06-20 07:20:00,60,3040,3040,0.879
1200,2020-06-20 07:25:00,60,2860,2860,0.867
1200,2020-06-20 07:30:00,60,2920,2920,0.869
1200,2020-06-20 07:35:00,60,2920,2920,0.874
1200,2020-06-20 07:40:00,60,3040,3040,0.884
1200,2020-06-20 07:45:00,60,3240,3240,0.89
1200,2020-06-20 07:50:00,60,3980,3980,0.921
1200,2020-06-20 07:55:00,60,8440,8440,-0.981
1200,2020-06-20 08:00:00,60,6460,6460,0.979
1200,2020-06-20 08:05:00,60,7100,7100,-0.975
1200,2020-06-20 08:10:00,60,9960,9960,-0.982
1200,2020-06-20 08:15:00,60,12460,12460,-0.986
1200,2020-06-20 08:20:00,60,12420,12420,-0.984
1200,2020-06-20 08:25:00,60,12640,12640,-0.984
1200,2020-06-20 08:30:00,60,11600,11600,-0.986
1200,2020-06-20 08:35:00,60,17040,17040,-0.986
1200,2020-06-20 08:40:00,60,9540,9540,-0.981
1200,2020-06-20 08:45:00,60,9540,9540,-0.981
1200,2020-06-20 08:50:00,60,10460,10460,-0.985
1200,2020-06-20 08:55:00,60,19000,19000,-0.985
1200,2020-06-20 09:00:00,60,19120,19120,-0.988
1200,2020-06-20 09:05:00,60,18840,18840,-0.987
1200,2020-06-20 09:10:00,60,13460,13460,-0.99
1200,2020-06-20 09:15:00,60,13540,13540,-0.985
1200,2020-06-20 09:20:00,60,25300,25300,-0.989
1200,2020-06-20 09:25:00,60,22980,22980,-0.987
1200,2020-06-20 09:30:00,60,25840,25840,-0.988
1200,2020-06-20 09:35:00,60,26840,26840,-0.988
1200,2020-06-20 09:40:00,60,11340,11340,-0.984
1200,2020-06-20 09:45:00,60,11420,11420,-0.984
1200,2020-06-20 09:50:00,60,10080,10080,-0.982
1200,2020-06-20 09:55:00,60,4840,4840,0.964
1200,2020-06-20 10:00:00,60,4420,4420,0.952
1200,2020-06-20 10:05:00,60,2580,2580,0.854
1200,2020-06-20 10:10:00,60,2180,2180,0.813
1200,2020-06-20 10:15:00,60,1040,1040,0.557
1200,2020-06-20 10:20:00,60,120,120,0.086
1200,2020-06-20 10:25:00,60,40,40,0.041
1200,2020-06-20 10:30:00,60,80,80,0.08
1200,2020-06-20 10:35:00,60,180,180,0.13
1200,2020-06-20 10:40:00,60,480,480,0.289
1200,2020-06-20 10:45:00,60,520,520,0.325
1200,2020-06-20 10:50:00,60,640,640,0.397
1200,2020-06-20 10:55:00,60,720,720,0.414
1200,2020-06-20 11:00:00,60,780,780,0.438
1200,2020-06-20 11:05:00,60,800,800,0.449
1200,2020-06-20 11:10:00,60,860,860,0.478
1200,2020-06-20 11:15:00,60,920,920,0.5
1200,2020-06-20 11:20:00,60,960,960,0.516
1200,2020-06-20 11:25:00,60,1100,1100,0.561
1200,2020-06-20 11:30:00,60,1140,1140,0.582
1200,2020-06-20 11:35:00,60,1120,1120,0.571
1200,2020-06-20 11:40:00,60,1220,1220,0.604
1200,2020-06-20 11:45:00,60,1420,1420,0.657
1200,2020-06-20 11:50:00,60,1680,1680,0.718
1200,2020-06-20 11:55:00,60,2040,2040,0.779
1200,2020-06-20 12:00:00,60,2600,2600,0.844
1200,2020-06-20 12:05:00,60,2780,2780,0.853
1200,2020-06-20 12:10:00,60,2800,2800,0.854
1200,2020-06-20 12:15:00,60,2860,2860,0.861
1200,2020-06-20 12:20:00,60,2920,2920,0.875
1200,2020-06-20 12:25:00,60,3020,3020,0.868
1200,2020-06-20 12:30:00,60,3200,3200,0.884
1200,2020-06-20 12:35:00,60,3480,3480,0.897
1200,2020-06-20 12:40:00,60,3900,3900,0.911
1200,2020-06-20 12:45:00,60,4800,4800,0.938
1200,2020-06-20 12:50:00,60,5960,5960,0.971
1200,2020-06-20 12:55:00,60,6620,6620,0.976
1200,2020-06-20 13:00:00,60,7060,7060,0.978
1200,2020-06-20 13:05:00,60,7980,7980,-0.978
1200,2020-06-20 13:10:00,60,8560,8560,-0.979
1200,2020-06-20 13:15:00,60,9000,9000,-0.98
1200,2020-06-20 13:20:00,60,10220,10220,-0.983
1200,2020-06-20 13:25:00,60,11460,11460,-0.984
1200,2020-06-20 13:30:00,60,11780,11780,-0.983
1200,2020-06-20 13:35:00,60,11780,11780,-0.983
1200,2020-06-20 13:40:00,60,10700,10700,-0.983
1200,2020-06-20 13:45:00,60,10100,10100,-0.982
1200,2020-06-20 13:50:00,60,9720,9720,-0.984
1200,2020-06-20 13:55:00,60,9260,9260,-0.981
1200,2020-06-20 14:00:00,60,8840,8840,-0.98
1200,2020-06-20 14:05:00,60,8400,8400,-0.981
1200,2020-06-20 14:10:00,60,7520,7520,-0.979
1200,2020-06-20 14:15:00,60,6880,6880,0.975
1200,2020-06-20 14:20:00,60,6280,6280,0.975
1200,2020-06-20 14:25:00,60,5760,5760,0.973
1200,2020-06-20 14:30:00,60,5620,5620,0.969
1200,2020-06-20 14:35:00,60,6080,6080,0.974
1200,2020-06-20 14:40:00,60,6540,6540,0.973
1200,2020-06-20 14:45:00,60,7360,7360,-0.976
1200,2020-06-20 14:50:00,60,8620,8620,-0.979
1200,2020-06-20 14:55:00,60,9220,9220,-0.981
1200,2020-06-20 15:00:00,60,10860,10860,-0.984
1200,2020-06-20 15:05:00,60,12520,12520,-0.983
1200,2020-06-20 15:10:00,60,13240,13240,-0.985
1200,2020-06-20 15:15:00,60,14600,14600,-0.985
1200,2020-06-20 15:20:00,60,16560,16560,-0.987
1200,2020-06-20 15:25:00,60,15980,15980,-0.986
1200,2020-06-20 15:30:00,60,17220,17220,-0.987
1200,2020-06-20 15:35:00,60,16020,16020,-0.988
1200,2020-06-20 15:40:00,60,22140,22140,-0.988
1200,2020-06-20 15:45:00,60,30960,30960,-0.989
1200,2020-06-20 15:50:00,60,29500,29500,-0.989
1200,2020-06-20 15:55:00,60,30480,30480,-0.989
1200,2020-06-20 16:00:00,60,30140,30140,-0.989
1200,2020-06-20 16:05:00,60,33720,33720,-0.988
1200,2020-06-20 16:10:00,60,16020,16020,-0.986
1200,2020-06-20 16:15:00,60,13440,13440,-0.985
1200,2020-06-20 16:20:00,60,10120,10120,-0.981
1200,2020-06-20 16:25:00,60,10540,10540,-0.981
1200,2020-06-20 16:30:00,60,10420,10420,-0.981
1200,2020-06-20 16:35:00,60,18240,18240,-0.988
1200,2020-06-20 16:40:00,60,26120,26120,-0.988
1200,2020-06-20 16:45:00,60,8300,8300,-0.979
1200,2020-06-20 16:50:00,60,10700,10700,-0.982
1200,2020-06-20 16:55:00,60,9460,9460,-0.979
1200,2020-06-20 17:00:00,60,14740,14740,-0.987
1200,2020-06-20 17:05:00,60,5360,5360,0.967
1200,2020-06-20 17:10:00,60,11100,11100,-0.98
1200,2020-06-20 17:15:00,60,13140,13140,-0.984
1200,2020-06-20 17:20:25,60,11440,11440,-0.983
1200,2020-06-20 17:25:00,60,14200,14200,-0.986
1200,2020-06-20 17:30:00,60,13560,13560,-0.984
1200,2020-06-20 17:35:00,60,12140,12140,-0.984
1200,2020-06-20 17:40:00,60,8040,8040,-0.976
1200,2020-06-20 17:45:00,60,2540,2540,0.847
1200,2020-06-20 17:50:00,60,8900,8900,-0.978
1200,2020-06-20 17:55:00,60,9280,9280,-0.981
1200,2020-06-20 18:00:00,60,8400,8400,-0.977
1200,2020-06-20 18:05:00,60,7840,7840,0.977
1200,2020-06-20 18:10:00,60,7180,7180,0.973
1200,2020-06-20 18:15:00,60,6180,6180,0.969
1200,2020-06-20 18:20:00,60,3720,3720,0.921
1200,2020-06-20 18:25:00,60,2060,2060,0.798
1200,2020-06-20 18:30:00,60,1560,1560,0.696
1200,2020-06-20 18:35:00,60,1500,1500,0.682
1200,2020-06-20 18:40:00,60,1580,1580,0.705
1200,2020-06-20 18:45:00,60,1660,1660,0.722
1200,2020-06-20 18:50:00,60,1480,1480,0.679
1200,2020-06-20 18:55:00,60,1220,1220,0.592
1200,2020-06-20 19:00:00,60,880,880,0.478
1200,2020-06-20 19:05:00,60,600,600,0.361
1200,2020-06-20 19:10:00,60,320,320,0.205
1200,2020-06-20 19:15:00,60,120,120,0.08
1200,2020-06-20 19:20:00,60,20,20,0.029
1200,2020-06-20 19:25:00,60,20,20,0.029
1200,2020-06-20 19:30:00,60,20,20,0.029
1200,2020-06-20 19:35:00,60,20,20,0.029
1200,2020-06-20 19:40:00,60,20,20,0.029
1200,2020-06-20 19:45:00,60,20,20,0.029
1200,2020-06-20 19:50:00,60,20,20,0.029
1200,2020-06-20 19:55:00,60,20,20,0.029
1200,2020-06-20 20:00:00,60,20,20,0.029
1200,2020-06-20 20:05:00,60,20,20,0.029
1200,2020-06-20 20:10:00,60,20,20,0.029
1200,2020-06-20 20:15:00,60,20,20,0.029
1200,2020-06-20 20:20:00,60,20,20,0.029
1200,2020-06-20 20:25:00,60,20,20,0.029
1200,2020-06-20 20:30:00,60,20,20,0.029
1200,2020-06-20 20:35:00,60,20,20,0.029
1200,2020-06-20 20:40:00,60,20,20,0.029
1200,2020-06-20 20:45:00,60,20,20,0.029
1200,2020-06-20 20:50:00,60,20,20,0.029
1200,2020-06-20 20:55:00,60,20,20,0.029
1200,2020-06-20 21:00:00,60,20,20,0.029
1200,2020-06-20 21:05:00,60,20,20,0.029
1200,2020-06-20 21:10:00,60,20,20,0.029
1200,2020-06-20 21:15:00,60,20,20,0.029
1200,2020-06-20 21:20:00,60,20,20,0.029
1200,2020-06-20 21:25:00,60,20,20,0.029
1200,2020-06-20 21:30:00,60,20,20,0.029
1200,2020-06-20 21:35:00,60,20,20,0.029
1200,2020-06-20 21:40:00,60,20,20,0.029
1200,2020-06-20 21:45:00,60,20,20,0.029
1200,2020-06-20 21:50:00,60,20,20,0.029
1200,2020-06-20 21:55:00,60,20,20,0.029
1200,2020-06-20 22:00:00,60,20,20,0.029
1200,2020-06-20 22:05:00,60,20,20,0.029
1200,2020-06-20 22:10:00,60,20,20,0.029
1200,2020-06-20 22:15:00,60,20,20,0.029
1200,2020-06-20 22:20:00,60,20,20,0.029
1200,2020-06-20 22:25:00,60,20,20,0.029
1200,2020-06-20 22:30:00,60,20,20,0.029
1200,2020-06-20 22:35:00,60,20,20,0.029
1200,2020-06-20 22:40:00,60,20,20,0.029
1200,2020-06-20 22:45:00,60,20,20,0.029
1200,2020-06-20 22:50:00,60,20,20,0.029
1200,2020-06-20 22:55:00,60,20,20,0.029
1200,2020-06-20 23:00:00,60,20,20,0.029
1200,2020-06-20 23:05:00,60,20,20,0.029
1200,2020-06-20 23:10:00,60,20,20,0.029
1200,2020-06-20 23:15:00,60,20,20,0.029
1200,2020-06-20 23:20:00,60,20,20,0.029
1200,2020-06-20 23:25:00,60,20,20,0.029
1200,2020-06-20 23:30:00,60,20,20,0.029
1200,2020-06-20 23:35:00,60,20,20,0.029
1200,2020-06-20 23:40:00,60,20,20,0.029
1200,2020-06-20 23:45:00,60,20,20,0.029
1200,2020-06-20 23:50:00,60,20,20,0.029
1200,2020-06-20 23:55:00,60,20,20,0.029
1200,2020-06-21 00:00:00,60,20,20,0.029
1200,2020-06-21 00:05:00,60,20,20,0.029
1200,2020-06-21 00:10:00,60,20,20,0.029
1200,2020-06-21 00:15:00,60,20,20,0.029
1200,2020-06-21 00:20:00,60,20,20,0.029
